file,masked_line_no,cntx_start,cntx_end,masked_line,prediction,whole_prediction,loss,generated_tokens,log_prob_scores,first_token_var,exact_match,num_generated_lines,log_seq_prob,normalized_seq_prob,generated_token_length,log_seq_prob_first_line,normalized_log_seq_prob_first_line,first_line_length,seq_prob_first_line_var,vul_label,mask_ast_complexity,pred_ast_complexity,first_line_pred_ast_complexity,mask_pred_ast_ratio,loss_to_pred_ratio,scaled_first_token_var,neg_exact_match,masked_line_token_length,length_ratio,lev_dist,lev_ratio,ast_dist,new_score
~/anvil/data/cve-targets/lua_repo_ldebug.c,113,103,121,if (isLua(L->ci)),L->hookmask = cast_byte(mask);,  L->hookmask = cast_byte(mask);,2.451171875,"[[220, 444, 405, 20873, 11258, 284, 6311, 19737, 35306, 1215, 151645]]","[-0.3824538290500641, -0.16481617093086243, 0.0, -0.010932901874184608, -0.0005241450853645802, 0.0, -1.4543427823809907e-05, -0.00021514961554203182, -3.7788631743751466e-05, -0.07892202585935593, -0.0005721600609831512]",7.581635475158691,False,0.0,-0.6384887145359244,-0.05804442859417494,11.0,-0.6379165544749412,-0.07973956930936765,8.0,0.01390900856741038,1,17,15,15,1.1333333333333333,-30.739718012397653,-1.0839600023164213,True,8,0.7272727272727273,27.0,0.21276595744680848,16.0,2.16339049832013
~/anvil/data/cve-targets/libsndfile_repo_src_aiff.c,1425,1408,1432,{    size_t chanmap_size = psf->sf.channels * sizeof (psf->channel_map [0]) ;,psf->channels = map_info->channels ;,		psf->channels = map_info->channels ;,1.609375,"[[197, 35009, 69, 405, 32425, 284, 2415, 3109, 405, 32425, 2587, 151645]]","[-0.8427407741546631, -0.10196620970964432, 0.0, -0.0041683935560286045, -0.5526347756385803, -2.622600959512056e-06, -6.139089964563027e-05, -9.536738616588991e-07, 0.0, -0.07287346571683884, -0.0741204172372818, -6.544376083184034e-05]",5.142416954040527,False,0.0,-1.6486344469483356,-0.1373862039123613,12.0,-1.6485690031875038,-0.1831743336875004,9.0,0.0717968350921294,1,33,13,13,2.5384615384615383,-8.786028957231697,-1.15211740037915,True,25,2.0833333333333335,51.0,0.49557522123893805,25.0,2.26524349152544
~/anvil/data/cve-targets/openssl_repo_crypto_asn1_tasn_dec.c,701,638,761,*/,```c,"```c
",13.1171875,"[[73594, 66, 198]]","[-0.12015000730752945, -1.2993727978027891e-05, -3.576278118089249e-07]",20.746437072753903,False,1.0,-0.12016335866331929,-0.040054452887773095,3.0,-0.12016335866331929,-0.040054452887773095,3.0,0.003207648945515914,0,3,2,2,1.5,-327.4838764307305,-1.2820995862135076,True,1,0.3333333333333333,4.0,0.0,2.0,2.114382460931049
~/anvil/data/cve-targets/libxml2_repo_valid.c,1205,1186,1278,case XML_ELEMENT_CONTENT_ELEMENT: {,case XML_ELEMENT_CONTENT_ELEMENT:,case XML_ELEMENT_CONTENT_ELEMENT:,4.01171875,"[[5638, 11874, 27156, 25560, 27156, 25, 151645]]","[-0.5802945494651794, -3.2543604902457446e-05, -4.637133679352701e-05, -0.0008536509121768177, -0.004282827023416758, -0.00030048147891648114, -0.00014649749209638685]",12.919376373291016,False,0.0,-0.5859569213134819,-0.0837081316162117,7.0,-0.5858104238213855,-0.09763507063689758,6.0,0.04659421447584372,1,6,5,5,1.2,-41.08891122657639,-1.0542425198108996,True,7,1.0,2.0,0.9705882352941176,2.0,2.1044338060929872
~/anvil/data/cve-targets/sqlite3_repo_src_pragma.c,513,505,526,if( !zRight ){,if( zRight==0 ){,if( zRight==0 ){,0.634765625,"[[333, 7, 1147, 5979, 418, 15, 40023, 151645]]","[-0.06884429603815079, -0.00013863079948350787, -0.44546592235565186, -0.00014983485743869096, -0.10206428170204163, 0.0, -3.4570634852570947e-06, -0.0002012050390476361]",18.53421211242676,False,0.0,-0.6168676278552994,-0.07710845348191242,8.0,-0.6166664228162517,-0.10277773713604195,6.0,0.022753032928023383,0,12,13,13,0.9230769230769231,-6.176100415207539,-1.2131174020835613,True,6,0.75,4.0,0.8666666666666667,4.0,1.949260707133371
~/anvil/data/cve-targets/libxml2_repo_HTMLparser.c,2808,2772,2812,"ret = xmlStrndup(q, CUR_PTR - q);",```c,"```c
        ret = xmlStrndup(q, len);
```",1.828125,"[[73594, 66, 198, 286, 2112, 284, 8396, 2580, 303, 454, 10583, 11, 2422, 317, 73594, 151645]]","[-0.0015885126776993275, 0.0, -1.1205610462639015e-05, -0.2761595547199249, -0.0011970981722697616, 0.0, -0.0012966329231858253, -0.001081953989341855, -0.00028618055512197316, -1.1920928244535389e-07, -0.00273199868388474, -0.0002536452084314078, -0.00018857131362892687, -1.5497195136049413e-06, -0.035189248621463776, -0.00016675988445058465]",13.352940559387209,False,2.0,-0.3201530312886618,-0.020009564455541362,16.0,-0.2777592730080869,-0.09258642433602897,3.0,0.014244767431426223,1,17,15,2,1.1333333333333333,-19.74506536039329,-1.0657317186414306,True,13,0.8125,33.0,0.0,16.0,2.1626201549996393
~/anvil/data/cve-targets/openssl_repo_crypto_x509_x509_obj.c,87,17,173,if (q[j] != 0),```c,"```c
gs_doit[0] = gs_doit[1",2.74609375,"[[73594, 66, 198, 5857, 26309, 275, 58, 15, 60, 284, 28081, 26309, 275, 58, 16]]","[-0.0005689432728104293, -7.152555099310121e-07, -1.0728830375228426e-06, -0.540012001991272, -7.033323527139146e-06, 0.0, -0.08118419349193573, -3.933898824470816e-06, 0.0, -1.6689286894688848e-06, -4.565611743601039e-05, -1.1086402082582936e-05, -2.3841855067985307e-07, 0.0, -1.1920928244535389e-07]",19.7434139251709,False,1.0,-0.6218366631929584,-0.041455777546197226,15.0,-0.0005707314113578832,-0.00019024380378596106,3.0,7.170666523594852e-08,0,17,11,2,1.5454545454545454,-14434.602837785807,-1.2503499312609672,True,9,0.6,14.0,0.0,16.0,2.0295615762993515
~/anvil/data/cve-targets/libxml2_repo_valid.c,6151,6120,6153,ctxt->finishDtd = save;,```c,"```c
    return(ctxt->valid);
}
```",0.1759033203125,"[[73594, 66, 198, 262, 470, 40583, 2252, 405, 1891, 317, 532, 73594, 151645]]","[-0.025700418278574944, 0.0, -5.006777428206988e-06, -0.10121623426675797, -0.04578687623143196, -7.867782187531702e-06, -2.992108420585282e-05, 0.0, -8.344646857949556e-07, -1.1920928244535389e-07, -0.008553772233426571, -6.067568756407127e-05, -6.663577369181439e-05]",11.20980167388916,False,3.0,-0.18142836178923716,-0.01395602782994132,13.0,-0.12692165932276112,-0.0423072197742537,3.0,0.0017194901756485,0,10,14,2,0.7142857142857143,-4.1577612816701075,-1.010134157119762,True,8,0.6153846153846154,23.0,0.07407407407407407,9.0,2.0872064858885837
~/anvil/data/cve-targets/php_repo_ext_standard_dns.c,417,391,729,CHECKCP(dlen);,```c,"```c
if (type_to",4.171875,"[[73594, 66, 198, 333, 320, 1313, 2346]]","[-0.004875082056969404, -3.814689989667386e-06, -8.344646857949556e-07, -0.05664460361003876, 0.0, -5.721882189391181e-05, -1.6689286894688848e-06]",23.8853759765625,False,1.0,-0.061583222572267005,-0.008797603224609572,7.0,-0.0048797312116448666,-0.001626577070548289,3.0,5.276393803691902e-06,1,9,5,2,1.8,-2564.818523227884,-1.3867633523551413,True,5,0.7142857142857143,14.0,0.0,8.0,1.8598627104568504
~/anvil/data/cve-targets/sqlite3_repo_src_where.c,2686,2336,2707,&& pProbe->aiRowLogEst[saved_nEq+1]>=42  /* TUNING: Minimum for skip-scan */,```c,"```c
  assert( 42==sqlite3LogEst(18) );
  if( saved_nEq==saved_nSkip
   && saved_nEq+1<pProbe->nKeyCol
  ",0.450927734375,"[[73594, 66, 198, 220, 2060, 7, 220, 19, 17, 418, 37042, 18, 2201, 13782, 7, 16, 23, 8, 1439, 220, 421, 7, 6781, 1089, 27312, 418, 32702, 1089, 35134, 198, 256, 1009, 6781, 1089, 27312, 10, 16, 7926, 81426, 405, 77, 1592, 6127, 198, 256]]","[-0.23133638501167297, -2.3841855067985307e-07, -3.4570634852570947e-06, -0.002579696709290147, -0.9335519075393677, -3.576272320060525e-06, -0.24087978899478912, -1.1920922133867862e-06, 0.0, -1.0371154530730564e-05, -2.3841855067985307e-07, -2.3841855067985307e-07, 0.0, -5.960462772236497e-07, 0.0, 0.0, -2.264974000354414e-06, 0.0, 0.0, -7.033323527139146e-06, 0.0, 0.0, -5.2927523938706145e-05, 0.0, -1.680836794548668e-05, -2.3841855067985307e-07, -1.4066597032069694e-05, 0.0, -7.152531907195225e-06, 0.0, -1.1920928244535389e-07, 0.0, -4.410734163684538e-06, 0.0, -2.13382354559144e-05, 0.0, 0.0, -4.529942543740617e-06, -0.002012015553191304, 0.0, 0.0, -1.1920928244535389e-07, 0.0, 0.0, 0.0]",4.125232696533203,False,4.0,-1.4105107107604198,-0.031344682461342664,45.0,-0.23391977720299906,-0.058479944300749764,4.0,0.009960890583928468,1,18,36,2,0.5,-7.710809915549436,-1.1817909872030818,True,29,0.6444444444444445,75.0,0.025000000000000022,18.0,2.0392868034589218
~/anvil/data/cve-targets/php_repo_ext_exif_exif.c,945,873,977,"{ 0x0079, ""IntelligentDRange""},","{ 0x0078, ""BurstSpeed""},","{ 0x0078, ""BurstSpeed""},",0.99365234375,"[[90, 220, 15, 87, 15, 15, 22, 23, 11, 330, 33, 32612, 11056, 14345, 151645]]","[-0.03848933428525925, 0.0, 0.0, -0.0001515035255579278, -2.4199192921514623e-05, -5.602820692729438e-06, -8.880697714630514e-05, -0.03874234855175018, 0.0, 0.0, -0.11021076887845993, -0.0017715488793328404, -0.017765795812010765, -0.40126657485961914, -0.0001431601122021675]",20.298341751098636,False,0.0,-0.6086596438949528,-0.04057730959299685,15.0,-0.6085164837827506,-0.06085164837827506,10.0,0.010715215618314138,0,10,10,10,1.0,-16.32909494206485,-1.267817163498705,True,15,1.0,17.0,0.5818181818181818,2.0,1.8893802489181466
~/anvil/data/cve-targets/openssl_repo_crypto_x509_v3_addr.c,74,68,78,return ((f != NULL &&,return (f->addressFamily != NULL && f,return (f->addressFamily != NULL && f,5.80078125,"[[689, 320, 69, 405, 4995, 15192, 961, 1770, 1009, 282]]","[-0.07411311566829681, -0.00023100091493688524, -0.0011403016978874803, -2.3841855067985307e-07, -3.135155202471651e-05, -1.311301275563892e-06, -0.0001081169830285944, -3.6954811548639555e-06, 0.0, -1.1920928244535389e-07]",25.04141998291016,False,0.0,-0.07562925122643804,-0.007562925122643805,10.0,-0.07562925122643804,-0.008403250136270893,9.0,0.000492214188698906,1,10,14,14,0.7142857142857143,-690.3021040587768,-1.427427122334096,True,6,0.6,18.0,0.6896551724137931,6.0,1.8791883436327845
~/anvil/data/cve-targets/openssl_repo_crypto_x509_x509_obj.c,79,17,173,"ascii2ebcdic(ebcdic_buf, q, (num > (int)sizeof(ebcdic_buf))",```c,"```c
num = (num > (int)sizeof(ebcdic_buf)) ? (int)sizeof(ebcdic_buf) : num;
```",0.87548828125,"[[73594, 66, 198, 2413, 284, 320, 2413, 861, 320, 396, 8, 10318, 2026, 91490, 292, 10363, 593, 937, 320, 396, 8, 10318, 2026, 91490, 292, 10363, 8, 549, 1629, 280, 73594, 151645]]","[-0.09380518645048141, -1.1920928244535389e-07, -1.5497195136049413e-06, -0.3346325755119324, 0.0, -0.27395662665367126, -0.01231424231082201, -0.10898366570472717, -0.0025021694600582123, -4.768370445162873e-07, -1.1086402082582936e-05, -1.4424220353248529e-05, 0.0, -3.290122185717337e-05, -3.576278118089249e-07, -5.722029527532868e-06, -0.0003399271226953715, -0.4263386130332947, -0.00018690270371735096, 0.0, -1.0728830375228426e-06, -7.152555099310121e-07, 0.0, -9.023735765367746e-05, -3.4570634852570947e-06, -0.0003215749457012862, 0.0, -2.3841855067985307e-07, -8.344646857949556e-07, -6.90197994117625e-05, -0.015949878841638565, -3.2782016205601394e-05]",16.907150268554688,False,2.0,-1.2695963572647528,-0.039674886164523526,32.0,-0.09380685537927747,-0.03126895179309249,3.0,0.001955390322903066,1,24,39,2,0.6153846153846154,-27.9986450151297,-1.1647621064924902,True,24,0.75,58.0,0.031746031746031744,23.0,2.133044126434336
~/anvil/data/cve-targets/php_repo_ext_exif_exif.c,1560,1516,1562,return 0;,return 0; /* Default,	return 0; /* Default,0.38037109375,"[[853, 220, 15, 26, 1391, 7899]]","[-0.4432508051395416, -9.536738616588991e-07, 0.0, -0.2705110013484955, -0.5213966369628906, -0.5516613721847534]",3.7966694831848153,False,0.0,-1.7868207693095428,-0.2978034615515905,6.0,-1.7868207693095428,-0.35736415386190856,5.0,0.052285131738774464,0,5,11,11,0.45454545454545453,-1.0643795401398364,-1.1915382910730739,True,4,0.6666666666666666,11.0,0.6206896551724138,7.0,1.8814252603534394
~/anvil/data/cve-targets/libsndfile_repo_src_paf.c,102,78,118,switch (subformat),switch (subformat),"switch (subformat)
{",2.65234375,"[[17338, 320, 1966, 2243, 340, 90, 151645]]","[-0.28738173842430115, -1.1920928244535389e-07, -9.536738616588991e-07, 0.0, -0.32662084698677063, -0.06372229009866714, -0.07180681079626083]",9.713123321533203,True,1.0,-0.7495327591891439,-0.10707610845559198,7.0,-0.6140036582942159,-0.15350091457355397,4.0,0.022773868557463307,0,6,10,6,0.6,-17.2790094271983,-1.0277108035437552,False,5,0.7142857142857143,0.0,1.0,0.0,1.0914917540856066
~/anvil/data/cve-targets/openssl_repo_crypto_asn1_a_int.c,130,85,161,if (blen == 0),if (blen == 0),if (blen == 0),0.007781982421875,"[[333, 320, 2024, 268, 621, 220, 15, 8, 151645]]","[-0.421079158782959, -0.0003147821989841759, -0.44494718313217163, 0.0, -9.393251093570143e-05, 0.0, 0.0, -0.00037579628406092525, -0.016435008496046066]",11.153403282165527,True,0.0,-0.8832458614051575,-0.0981384290450175,9.0,-0.8668108529091114,-0.1733621705818223,5.0,0.03517072137906094,1,12,12,12,1.0,-0.04488858437661354,-1.0087109121674573,False,8,0.8888888888888888,0.0,1.0,0.0,1.1067526442907107
~/anvil/data/cve-targets/openssl_repo_ssl_statem_statem_clnt.c,2575,2558,2611,"ckey = ssl_generate_pkey(s, skey);",```c,"```c
    ckey = EVP_PKEY_new();
    if (ckey == NULL",1.4150390625,"[[73594, 66, 198, 262, 272, 792, 284, 72758, 1088, 4784, 5921, 543, 262, 421, 320, 377, 1195, 621, 1770]]","[-0.05254530534148216, -3.576278118089249e-07, -2.264974000354414e-06, -0.4550460875034332, -0.01649961993098259, 0.0, 0.0, -0.09461171925067902, -0.0002051381452474743, -0.00011062010162277147, -8.427741704508662e-05, -0.0025372477248311043, -0.00010144196130568162, -1.4305104514278355e-06, -2.658331868587993e-05, -9.894321920000948e-06, -5.960462772236497e-07, 0.0, -8.344646857949556e-07]",11.014690399169922,False,2.0,-0.6217834186404616,-0.03272544308634009,19.0,-0.5075940154467276,-0.1268985038616819,4.0,0.03635375743538416,1,14,19,2,0.7368421052631579,-11.150951504064844,-1.0052189404668104,True,12,0.631578947368421,34.0,0.052631578947368474,13.0,2.1692112275131405
~/anvil/data/cve-targets/openssl_repo_crypto_asn1_a_type.c,110,95,119,if (rt == NULL) {,```c,"```c
        if (rt == NULL) {
```",0.537109375,"[[73594, 66, 198, 286, 421, 320, 3342, 621, 1770, 8, 341, 73594]]","[-0.1907981038093567, 0.0, -4.768370445162873e-07, -0.14586429297924042, -0.0027960750740021467, -0.0017916593933477998, -1.4305104514278355e-06, 0.0, -3.576278118089249e-07, -1.0728830375228426e-06, 0.0, -0.031188875436782837]",3.275798082351685,False,2.0,-0.37244234455107517,-0.03103686204592293,12.0,-0.3366628736256416,-0.11222095787521387,3.0,0.007336208941084606,0,14,13,2,1.0769230769230769,-4.786177066829607,-1.2071557091917182,True,7,0.5833333333333334,17.0,0.0,13.0,1.974508037305108
~/anvil/data/cve-targets/libsndfile_repo_src_ulaw.c,829,823,835,{,if (ptr,	if (ptr,17.5,"[[743, 320, 3505]]","[-0.5254809856414795, 0.0, -5.364403477869928e-06]",6.567012786865234,False,0.0,-0.5254863500449574,-0.17516211668165246,3.0,-0.5254863500449574,-0.2627431750224787,2.0,0.06136165497944237,1,2,4,4,0.5,-66.60496508996974,-1.1118069462976317,True,1,0.3333333333333333,7.0,0.0,3.0,2.3623613165778536
~/anvil/data/cve-targets/libtiff_repo_libtiff_tif_dirread.c,5739,5720,5775,return;,return;,return;,1.8477439880371092e-06,"[[689, 26, 151645]]","[-0.03377993032336235, -2.3841855067985307e-07, -0.00012015574611723423]",13.763955116271973,True,0.0,-0.033900324488030265,-0.011300108162676755,3.0,-0.03378016874191303,-0.016890084370956515,2.0,0.00028526689629599977,0,4,4,4,1.0,-0.00010939815026705329,-1.0767389547240709,False,2,0.6666666666666666,0.0,1.0,0.0,0.9577749567063292
~/anvil/data/cve-targets/poppler_repo_poppler_FileSpec.cc,176,166,198,"Object fileName = fileSpec->dictLookup(""UF"");",```cpp,"```cpp
    Object fileName;
```",1.1025390625,"[[73594, 10821, 198, 262, 3002, 12665, 280, 73594, 151645]]","[-0.014790290035307407, -7.152555099310121e-07, -1.1920922133867862e-06, -0.003974278457462788, -6.770858453819528e-05, -0.0003000047872774303, -7.247662142617628e-05, -0.00035482310340739787, -0.00021789084712509066]",14.585832595825195,False,2.0,-0.019779379784267803,-0.002197708864918645,9.0,-0.018766475840493513,-0.004691618960123378,4.0,3.6625604162671005e-05,0,19,6,2,3.1666666666666665,-235.0018345204671,-1.0990914938994416,True,11,1.2222222222222223,42.0,0.11764705882352944,18.0,2.1380171734013
~/anvil/data/cve-targets/php_repo_ext_phar_phar.c,976,632,1125,if (buffer + 4 > endbuffer) {,```c,"```c
		if (buffer + 20 > endbuffer) {
```",0.3408203125,"[[73594, 66, 198, 197, 743, 320, 7573, 488, 220, 17, 15, 861, 835, 7573, 8, 341, 73594, 151645]]","[-0.004027708433568478, -2.7418097943154862e-06, -1.1920922133867862e-06, -0.5268111228942871, -0.26531270146369934, -0.0011087467428296804, -0.6713624596595764, -0.009170908480882645, -0.036274392157793045, -0.04145427048206329, -0.0010161004029214382, -0.00016282663273159415, -7.152555099310121e-07, 0.0, -6.687417771900073e-05, -1.9073468138230965e-06, -0.0014182995073497295, -0.00016008525562938303]",11.701164245605469,False,2.0,-1.5583530527953826,-0.08657516959974348,18.0,-0.5308427652298633,-0.13271069130746582,4.0,0.05177441782502054,1,16,15,2,1.0666666666666667,-2.5681451067901016,-1.0226192368134666,True,11,0.6111111111111112,29.0,0.0,15.0,2.149076401359597
~/anvil/data/cve-targets/poppler_repo_poppler_FileSpec.cc,124,119,129,{,```,```,18.453125,[[73594]],[-0.3115360140800476],3.087798595428467,False,0.0,-0.3115360140800476,-0.3115360140800476,1.0,-0.3115360140800476,-0.3115360140800476,1.0,0.0,0,2,1,1,2.0,-59.23271842098667,-1.21284267941568,True,1,1.0,3.0,0.0,1.0,2.301317231595507
~/anvil/data/cve-targets/php_repo_ext_phar_phar.c,701,632,1125,"PHAR_GET_32(buffer, manifest_count);",```c,"```c
#define MAPPHAR_FAIL(msg) do { \
	if (error) {",1.26171875,"[[73594, 66, 198, 1441, 27223, 10842, 934, 11878, 8119, 8, 653, 314, 3044, 743, 320, 841, 8, 314]]","[-0.003791407449170947, -3.814689989667386e-06, -1.0728830375228426e-06, -0.7204775214195251, -0.0005199749139137566, -3.933898824470816e-06, 0.0, -0.30556175112724304, -0.41376230120658875, -0.00847682449966669, -0.0019468179671093822, -3.576278118089249e-07, -0.3200088441371918, -0.09175024181604385, -0.0004962643142789602, -0.06014811992645264, -0.0004999579978175461, -9.023735765367746e-05]",11.928569793701172,False,2.0,-1.9275394432323196,-0.10708552462401776,18.0,-0.0037962950221981373,-0.0012654316740660458,3.0,3.1902780611259632e-06,1,11,9,2,1.2222222222222223,-997.0658834118514,-1.0284495263134328,True,11,0.6111111111111112,35.0,0.050000000000000044,10.0,2.111355038267501
~/anvil/data/cve-targets/openssl_repo_crypto_pkcs7_pk7_doit.c,605,587,741,return 0;,```c,"```c
if (p7",2.931640625,"[[73594, 66, 198, 333, 320, 79, 22]]","[-0.041808634996414185, -4.768360213347478e-06, -1.0728830375228426e-06, -0.47838711738586426, -0.04427040368318558, -0.7031576037406921, -1.1920928244535389e-07]",9.266039848327637,False,1.0,-1.2676297202586895,-0.18108996003695563,7.0,-0.041814476239665055,-0.013938158746555018,3.0,0.00038838172547307385,0,5,5,2,1.0,-210.33198705134492,-1.0392620508229218,True,4,0.5714285714285714,9.0,0.0,4.0,2.077598425372163
~/anvil/data/cve-targets/libpng_repo_pngrutil.c,2620,2602,2642,size_t row_factor_l =,png_alloc_size_t row_factor_l =,png_alloc_size_t row_factor_l =,0.0010099411010742,"[[14066, 14802, 2368, 528, 2802, 18588, 907, 284, 151645]]","[-0.11394700407981873, -0.4818297028541565, -3.3378546504536644e-06, 0.0, -3.4570634852570947e-06, -6.139089964563027e-05, -7.152555099310121e-07, -0.0019356340635567904, -0.4253199100494385]",6.66645097732544,False,0.0,-1.0231011521202618,-0.11367790579114019,9.0,-0.5977812420708233,-0.0853973202958319,7.0,0.025059966386437333,1,4,4,4,1.0,-0.011826379300610134,-1.1090464771479567,True,6,0.6666666666666666,10.0,0.8076923076923077,1.0,1.9303201760009945
~/anvil/data/cve-targets/libxml2_repo_valid.c,713,599,739,"xmlValidBuildAContentModel(content, ctxt, name);",```c,"```c
```",0.494384765625,"[[73594, 66, 198, 73594, 151645]]","[-0.009341932833194733, -8.344646857949556e-07, -2.0265558760002023e-06, -0.23848368227481842, -0.004047773778438568]",7.40791130065918,False,1.0,-0.2518762499070135,-0.050375249981402706,5.0,-0.009344793853756528,-0.0031149312845855093,3.0,1.9387774380037734e-05,0,13,2,2,6.5,-158.714501366853,-1.088677991675218,True,12,2.4,47.0,0.038461538461538436,12.0,2.0628067081538033
~/anvil/data/cve-targets/libxml2_repo_HTMLparser.c,2809,2772,2812,NEXT;,```c,"```c
       ",2.1953125,"[[73594, 66, 198, 286]]","[-0.0699537917971611, 0.0, -8.344646857949556e-07, -0.445313036441803]",9.174946784973145,False,1.0,-0.5152676627036499,-0.12881691567591247,4.0,-0.5152676627036499,-0.1717558875678833,3.0,0.034205510588873715,1,4,2,2,2.0,-12.781585138572579,-1.0416314868846923,True,2,0.5,5.0,0.0,3.0,2.0449846272461465
~/anvil/data/cve-targets/libtiff_repo_libtiff_tif_dirread.c,5769,5720,5775,"if ((nstrips64==0)||(nstrips64>0xFFFFFFFF)) /* something is wonky, do nothing. */",```c,"```c
        if (nstrips64 > UINT32_MAX) {
            TIFFErrorExt(tif->tif_clientdata, tif->tif_name, ""Too many strips"");
            return;
        }
",3.234375,"[[73594, 66, 198, 286, 421, 320, 77, 29872, 1690, 21, 19, 861, 13661, 18, 17, 6806, 8, 341, 310, 74121, 1454, 6756, 1155, 333, 405, 84340, 8179, 691, 11, 259, 333, 405, 84340, 1269, 11, 330, 31246, 1657, 29922, 797, 310, 470, 280, 286, 456]]","[-0.12528292834758759, -1.1920928244535389e-07, -1.1920922133867862e-06, -0.04843367636203766, -0.01116716768592596, -7.986990567587782e-06, -0.00034314466756768525, -2.3841855067985307e-07, -1.311301275563892e-06, -0.0002208704245276749, 0.0, -4.327203714638017e-05, -0.03260069340467453, -0.0033153113909065723, 0.0, 0.0, -2.753696753643453e-05, -1.6689286894688848e-06, -0.000192504478036426, -0.0012843701988458633, -0.009216029196977615, -0.021024340763688087, -5.066266385256313e-05, 0.0, -1.1920928244535389e-07, -1.5497195136049413e-06, -0.0006312523037195206, -1.1920928244535389e-07, 0.0, -0.653602123260498, -3.576272320060525e-06, -3.576278118089249e-07, -9.65590606938349e-06, -2.825220326485578e-05, -0.004412319976836443, -4.172316494077677e-06, -0.011402439326047897, 0.0, -7.676783570786938e-05, -0.2747124135494232, -0.08120540529489517, -2.3841855067985307e-07, 0.0, -0.00017927470616996288, 0.0]",7.090163707733154,False,5.0,-1.2794850626657777,-0.028433001392572838,45.0,-0.17371791601112108,-0.04342947900278027,4.0,0.002624288639228234,1,25,38,2,0.6578947368421053,-74.47418376335902,-1.097360552084411,True,29,0.6444444444444445,81.0,0.0,24.0,2.2633601268910475
~/anvil/data/cve-targets/libsndfile_repo_src_common.c,616,470,684,"header_put_le_int (psf, size) ;","header_put_le_int (psf, size) ;","header_put_le_int (psf, size) ;",0.1365966796875,"[[2708, 15557, 11751, 4042, 320, 1690, 69, 11, 1379, 8, 2587, 151645]]","[-0.7312681078910828, -2.13382354559144e-05, -1.9907753085135482e-05, -7.152555099310121e-07, 0.0, -5.960462772236497e-07, 0.0, 0.0, -1.4305104514278355e-06, -2.884823152271565e-05, -0.01430906169116497, -2.062299427052494e-05]",6.304237365722656,True,0.0,-0.7456706286088206,-0.06213921905073505,12.0,-0.7456500056145501,-0.09320625070181876,8.0,0.044037535795020365,0,11,11,11,1.0,-1.4655313206889304,-1.1191348784126198,False,11,0.9166666666666666,0.0,1.0,0.0,1.0048261893427495
~/anvil/data/cve-targets/sqlite3_repo_src_printf.c,63,-92,213,"static const char aPrefix[] = ""-x0\000X0"";",etByte cDecimal;           /* Decimal point character for floating point */,  etByte cDecimal;           /* Decimal point character for floating point */,1.7490234375,"[[220, 1842, 7153, 272, 11269, 26, 1843, 1391, 26728, 1459, 3668, 369, 19057, 1459, 639, 151645]]","[-0.030959369614720345, -0.33215203881263733, -0.6720169186592102, -0.251054584980011, -0.0013375869020819664, -0.0027059626299887896, -0.033838361501693726, -3.576278118089249e-07, -0.0051034181378781796, -0.054892685264348984, -0.11958290636539459, -0.13578341901302338, -0.6550953388214111, -0.2521955966949463, -0.001128632458858192, -2.3364747903542593e-05]",5.31452751159668,False,0.0,-2.5478705422319194,-0.15924190888949497,16.0,-2.547847177484016,-0.1698564784989344,15.0,0.048188977047589635,0,20,6,6,3.3333333333333335,-10.297066399566106,-1.147170760918107,True,17,1.0625,61.0,0.32478632478632474,18.0,2.1253718411288234
~/anvil/data/cve-targets/poppler_repo_poppler_GfxState.cc,2395,2386,2402,int i;,int i;,int i;,6.318092346191406e-06,"[[396, 600, 26, 151645]]","[-0.03648820146918297, -1.1920928244535389e-07, 0.0, -0.0001062098381225951]",25.06717872619629,True,0.0,-0.03659453051658801,-0.009148632629147002,4.0,-0.036488320678465413,-0.018244160339232707,2.0,0.00029586322149724047,1,5,5,5,1.0,-0.00034630765289892895,-1.4283466365915622,False,3,0.75,0.0,1.0,0.0,0.6700575589093353
~/anvil/data/cve-targets/sqlite3_repo_src_build.c,3400,3379,3404,p->nKeyCol = nCol - 1;,```c,"```c
  *ppExtra = ((char*)p) + nByte;
```",1.7236328125,"[[73594, 66, 198, 220, 353, 602, 11612, 284, 1781, 1762, 3764, 79, 8, 488, 308, 7153, 280, 73594, 151645]]","[-0.3991372883319855, 0.0, -1.9073468138230965e-06, -0.010875359177589417, -0.7800456881523132, -4.768370445162873e-07, -2.3245540432981215e-05, 0.0, -0.00023112009512260556, -3.576278118089249e-07, -2.3364747903542593e-05, 0.0, 0.0, 0.0, -8.737658936297521e-05, -3.576278118089249e-07, 0.0, -0.004619047045707703, -6.067568756407127e-05]",2.614285469055176,False,2.0,-1.195106264807464,-0.06290032972670863,19.0,-0.4100145548563887,-0.1366715182854629,3.0,0.029350216144842352,0,13,23,2,0.5652173913043478,-12.611499704714516,-1.2272854193157234,True,12,0.631578947368421,22.0,0.0,12.0,1.9770167596150552
~/anvil/data/cve-targets/libxml2_repo_xmlmemory.c,768,733,772,},#endif /* MEM,#endif /* MEM,0.0243988037109375,"[[2663, 1391, 24478]]","[-0.12799091637134552, -6.437280717364047e-06, -0.00019274283840786666]",5.371903896331787,False,0.0,-0.12819009649047075,-0.04273003216349025,3.0,-0.12819009649047075,-0.04273003216349025,3.0,0.0036347149729127897,0,2,4,4,0.5,-0.5709989549641512,-1.145526427750319,True,1,0.3333333333333333,13.0,0.0,3.0,1.8771736522974254
