file,masked_line_no,cntx_start,cntx_end,masked_line,prediction,whole_prediction,loss,generated_tokens,log_prob_scores,first_token_var,exact_match,num_generated_lines,log_seq_prob,normalized_seq_prob,generated_token_length,log_seq_prob_first_line,normalized_log_seq_prob_first_line,first_line_length,seq_prob_first_line_var,vul_label,mask_ast_complexity,pred_ast_complexity,first_line_pred_ast_complexity,mask_pred_ast_ratio,loss_to_pred_ratio,scaled_first_token_var,neg_exact_match,masked_line_token_length,length_ratio,lev_dist,lev_ratio,ast_dist,new_score
~/anvil/data/cve-targets/libsndfile_repo_src_common.c,630,473,684,"if (psf->header.indx + (sf_count_t) size > psf->header.len && psf_bump_header_allocation (psf, size))","if (psf->header.indx + (sf_count_t) size > psf->header.len && psf_bump_header_allocation (psf, size))","					if (psf->header.indx + (sf_count_t) size > psf->header.len && psf_bump_header_allocation (psf, size))",0.0291290283203125,"[[12, 12, 12, 12, 12, 361, 313, 567, 29888, 976, 6672, 29889, 513, 29916, 718, 313, 4668, 29918, 2798, 29918, 29873, 29897, 2159, 1405, 282, 4668, 976, 6672, 29889, 2435, 2607, 282, 4668, 29918, 2404, 29886, 29918, 6672, 29918, 284, 5479, 313, 567, 29888, 29892, 2159, 876, 32010, 2]]","[-0.02381226234138012, -7.70062324590981e-05, -8.05822346592322e-05, -7.068861305015162e-05, -0.00017796363681554794, -0.08468014746904373, -0.006487736478447914, -0.0376308336853981, -9.536697689327411e-06, -0.00022671037004329264, -0.07798653095960617, -1.645074735279195e-05, -0.0011320855701342225, -1.823885577323381e-05, -0.01148788258433342, -0.10967496037483215, -0.002019510604441166, -1.4543427823809907e-05, -1.2159273865108844e-05, -1.537788011773955e-05, -5.006777428206988e-06, -0.0009554826538078487, -0.07576882839202881, -0.6333233714103699, -0.0003756771038752049, -9.536738616588991e-07, -4.410734163684538e-06, -6.9141146923357155e-06, -5.006777428206988e-06, -5.638440416078083e-05, -0.004586296156048775, -0.0005049622268415987, -4.768370445162873e-07, -3.290122185717337e-05, -3.516612196108326e-05, -4.172316494077677e-06, -7.271740287251305e-06, -3.3378546504536644e-06, -3.099436753473128e-06, -1.07287787614041e-05, -4.0531076592742465e-06, -0.00015066919149830937, -5.960446742392378e-06, -2.3841855067985307e-07, -1.1801649634435307e-05, -0.0652618408203125, -0.10925301909446716, -0.3578931987285614, -6.318072337307967e-06]",11.540975570678713,True,0.0,-1.6039087562995462,-0.03273283176121523,49.0,-1.2460092394986475,-0.026510834882949946,47.0,0.008882302460752394,1,42,42,42,1.0,-1.0987593732495542,-1.0175692831280987,False,42,0.8571428571428571,0.0,1.0,0.0,1.40113228700822
~/anvil/data/cve-targets/openssl_repo_ssl_statem_statem.c,454,447,456,return 0;,return 0;,"       return 0;
    s->",0.28564453125,"[[4706, 736, 29871, 29900, 29936, 13, 1678, 269, 976]]","[-0.008953778073191643, -1.101413369178772, -0.022223131731152534, -0.01667279563844204, -0.0021015957463532686, -0.17395246028900146, -0.036426592618227005, -0.20872178673744202, -0.0009149893885478377]",7.236234188079834,True,1.0,-1.5713804994011298,-0.1745978332667922,9.0,-1.36174372327514,-0.19453481761073427,7.0,0.1400925192287171,1,5,7,5,0.7142857142857143,-1.468346565197275,-1.0943951180412679,False,4,0.4444444444444444,0.0,1.0,0.0,0.7662214684564508
~/anvil/data/cve-targets/libsndfile_repo_src_common.c,478,473,684,unsigned int 	data ;,unsigned int	data ;,	unsigned int	data ;,0.3310546875,"[[12, 15395, 938, 12, 1272, 2056, 32010, 2]]","[-0.0071152630262076855, -0.23158371448516846, -0.1045314148068428, -0.4043612480163574, -0.5385125875473022, -0.04781576246023178, -0.2517935633659363, -9.65590606938349e-06]",9.495768547058104,False,0.0,-1.585723209614116,-0.1982154012017645,8.0,-1.3339199903421104,-0.22231999839035174,6.0,0.037306923890395784,0,7,7,7,1.0,-1.4890909045381098,-1.034288186961036,True,6,0.75,1.0,0.9743589743589743,0.0,1.998293403882853
~/anvil/data/cve-targets/openssl_repo_crypto_asn1_tasn_dec.c,701,641,761,*/,*/,"        */
       ",0.0479736328125,"[[308, 3776, 13, 4706]]","[-0.003799245459958911, -0.04724238067865372, -0.6255667209625244, -0.03166990354657173]",8.912698745727539,True,1.0,-0.7082782506477088,-0.1770695626619272,4.0,-0.7082782506477088,-0.1770695626619272,4.0,0.06729211546989032,0,3,3,3,1.0,-0.2709309950919933,-1.049475161569997,False,1,0.25,0.0,1.0,0.0,0.8540791103222076
~/anvil/data/cve-targets/sqlite3_repo_src_select.c,2823,2538,2855,if( !pKeyInfo ){,if( pKeyInfo==0 ){,   if( pKeyInfo==0 ){,0.270751953125,"[[1678, 565, 29898, 282, 2558, 3401, 1360, 29900, 29545, 32010, 2]]","[-0.003187221009284258, -0.05316132307052612, -0.0015087660867720842, -0.43776100873947144, -0.004554019309580326, -2.264974000354414e-06, -0.014560278505086899, -0.002561147790402174, -0.06745089590549469, -0.18081286549568176, -2.861018856492592e-06]",10.18628215789795,False,0.0,-0.7655626519051566,-0.0695966047186506,11.0,-0.5847469253906183,-0.06497188059895759,9.0,0.017918897558066027,0,12,13,13,0.9230769230769231,-4.167217427431891,-1.0165866640704322,True,7,0.6363636363636364,4.0,0.8823529411764706,4.0,2.104322260778517
~/anvil/data/cve-targets/php_repo_ext_phar_phar.c,173,162,201,},},"	}
	if (",0.0062217712402343,"[[12, 29913, 13, 12, 361, 313]]","[-0.00026663561584427953, -0.0062206219881772995, -0.4135216176509857, -0.012237231247127056, -0.0213052686303854, -0.004196290858089924]",15.525811195373535,True,1.0,-0.4577476659906097,-0.07629127766510162,6.0,-0.43224610650213435,-0.10806152662553359,4.0,0.031119867794797876,0,2,4,2,0.5,-0.05757619232786383,-1.124161717790776,False,1,0.16666666666666666,0.0,1.0,0.0,0.5850696543180233
~/anvil/data/cve-targets/poppler_repo_poppler_GfxState.cc,2427,2421,2434,int i;,int i;,"   int i;

   ",0.10345458984375,"[[1678, 938, 474, 29936, 13, 13, 1678]]","[-0.06893865019083023, -0.2952963411808014, -0.0060395835898816586, -0.008563818410038948, -0.002633557887747884, -0.1629052609205246, -0.02080393210053444]",12.09553337097168,True,2.0,-0.5651811442803591,-0.08074016346862274,7.0,-0.5651811442803591,-0.08074016346862274,7.0,0.010486761062228246,1,5,5,5,1.0,-1.2813274756863051,-1.0317750541859039,False,3,0.42857142857142855,0.0,1.0,0.0,0.9455643297758723
~/anvil/data/cve-targets/poppler_repo_poppler_FileSpec.cc,121,91,122,desc = obj1.getString()->copy();,desc = obj1.getString()->copy();,"       desc = obj1.getString()->copy();
    if (fileSpec",0.0293731689453125,"[[4706, 5153, 353, 5446, 29896, 29889, 13719, 13539, 8552, 890, 13, 1678, 565, 313, 1445, 10299]]","[-0.006668456830084324, -0.04559771344065666, -0.004472135100513697, -0.038280658423900604, -0.00010990492592100054, -0.0002450642641633749, -0.04419558495283127, -0.04095378518104553, -0.0014859121292829514, -0.0019684715662151575, -0.028660830110311508, -0.4569642245769501, -1.2293055057525635, -0.3479638695716858, -0.7298784255981445, -0.28150463104248047]",10.601186752319336,True,1.0,-3.2582551734667504,-0.2036409483416719,16.0,-0.6696027415018762,-0.05580022845848968,12.0,0.014959950463629386,1,21,24,21,0.875,-0.5263987219543999,-1.0060965013941836,False,9,0.5625,0.0,1.0,0.0,1.2010317005792566
~/anvil/data/cve-targets/libtiff_repo_libtiff_tif_dirwrite.c,1999,1974,2023,"if (!_TIFFmemcmp(tif->tif_dir.td_transferfunction[0],tif->tif_dir.td_transferfunction[2],m*sizeof(uint16_t)))","if (!_TIFFmemcmp(tif->tif_dir.td_transferfunction[0],tif->tif_dir.td_transferfunction[1],m*sizeof(uint16_t)))","		if (!_TIFFmemcmp(tif->tif_dir.td_transferfunction[0],tif->tif_dir.td_transferfunction[1],m*sizeof(uint16_t)))
			n=2;
		if (!_TIFFmemcmp(tif->tif_dir.td_",0.061859130859375,"[[12, 12, 361, 5384, 29918, 24301, 4198, 6954, 21058, 29898, 29873, 361, 976, 29873, 361, 29918, 3972, 29889, 1594, 29918, 3286, 571, 2220, 29961, 29900, 1402, 29873, 361, 976, 29873, 361, 29918, 3972, 29889, 1594, 29918, 3286, 571, 2220, 29961, 29896, 1402, 29885, 29930, 17921, 29898, 13470, 29896, 29953, 29918, 29873, 4961, 13, 12, 12, 12, 29876, 29922, 29906, 29936, 13, 12, 12, 361, 5384, 29918, 24301, 4198, 6954, 21058, 29898, 29873, 361, 976, 29873, 361, 29918, 3972, 29889, 1594, 29918]]","[-0.002419165801256895, -0.000380324519937858, -0.20230919122695923, -0.19675412774085999, -0.026607058942317963, -2.002696055569686e-05, 0.0, -0.00011955977242905647, -0.0008791395812295377, -0.14245563745498657, -0.002157623879611492, -7.748573807475623e-06, -3.4570634852570947e-06, -4.768360213347478e-06, -4.768360213347478e-06, -2.622600959512056e-06, -1.2636104656849056e-05, -4.291525328881107e-06, -8.821448318485636e-06, -3.576278118089249e-07, -0.0002203936892328784, -1.0728830375228426e-06, -4.6491513785440475e-06, -0.003922389354556799, -0.45194119215011597, -0.0021814140491187572, -0.07896223664283752, -1.4066597032069694e-05, -6.198863957251888e-06, -7.629365427419543e-06, -4.172316494077677e-06, -2.3841855067985307e-07, -1.9073468138230965e-06, -2.50339189733495e-06, -6.794906312279636e-06, -1.6689286894688848e-06, -3.40932747349143e-05, -2.3841855067985307e-07, -8.344646857949556e-07, -6.23445157543756e-05, -0.18618237972259521, -0.0008167268824763596, -0.017729725688695908, -0.011075920425355434, -0.0017495339270681143, -5.578839045483619e-05, -0.0001012035645544529, -0.00012933371181134135, -1.1920922133867862e-06, -7.629365427419543e-06, -3.6954811548639555e-06, -0.5905402302742004, -0.32749414443969727, -0.0006812873762100935, -6.747018051100895e-05, -0.3285793960094452, -0.5744950771331787, -0.01249874010682106, -0.16655097901821136, -0.00014983485743869096, -0.0008550802012905478, -0.0004894727608188987, -0.4921364188194275, -0.2328975945711136, -0.5681495666503906, -0.004911975469440222, -8.821448318485636e-06, -2.3841855067985307e-07, -2.372236667724792e-05, -0.0001787979417713359, -0.010159800760447979, -0.00025567124248482287, -2.145764938177308e-06, -3.6954811548639555e-06, -2.0265558760002023e-06, -1.1920922133867862e-06, -1.1920928244535389e-07, -3.576278118089249e-07, -2.145764938177308e-06, -1.5497195136049413e-06, -1.4305104514278355e-06]",9.389893531799316,False,2.0,-4.64051947829855,-0.05729036392961173,81.0,-2.5767430238059887,-0.046849873160108885,55.0,0.014136707285787893,1,50,66,50,0.7575757575757576,-1.3203692280654027,-1.0370294451844748,True,50,0.6172839506172839,1.0,0.9908256880733946,1.0,2.432273850263316
~/anvil/data/cve-targets/libtiff_repo_libtiff_tif_predict.c,261,257,304,unsigned char* cp = (unsigned char*) cp0;,uint8_t* cp = cp0;,"	uint8_t* cp = cp0;
	if (cc > stride) {
",0.25439453125,"[[12, 13470, 29947, 29918, 29873, 29930, 21447, 353, 21447, 29900, 29936, 13, 12, 361, 313, 617, 1405, 380, 2426, 29897, 426, 13]]","[-0.08411941677331924, -0.3381633162498474, -0.02090725488960743, -9.48860906646587e-05, -1.585470999998506e-05, -0.16339325904846191, -0.03704974427819252, -0.0360724963247776, -0.17763593792915344, -3.242440288886428e-05, -0.21530258655548096, -0.15580427646636963, -0.7280873656272888, -1.141119122505188, -0.02748318947851658, -0.08366888761520386, -0.1771363765001297, -0.02742079272866249, -1.311301275563892e-06, -0.002222807612270117, -0.03754736855626106, -0.002359108766540885]",11.28306007385254,False,2.0,-3.4556377844101007,-0.15707444474591367,22.0,-1.9566788193460525,-0.15051375533431172,13.0,0.03761751782176939,1,21,22,10,0.9545454545454546,-1.6901746334410088,-1.0110292184070164,True,12,0.5454545454545454,27.0,0.47457627118644063,12.0,2.222479623918417
~/anvil/data/cve-targets/libsndfile_repo_src_ulaw.c,555,403,705,"0x8a, 0x8a, 0x8a, 0x8a, 0x8a, 0x8a, 0x8a, 0x8a, 0x8a, 0x8a, 0x8a, 0x8a,","0x8a, 0x8a, 0x8a, 0x8a, 0x8a, 0x8a, 0x8a, 0x8a, 0x8a, 0x8a, 0x8a, 0x8a,","	0x8a, 0x8a, 0x8a, 0x8a, 0x8a, 0x8a, 0x8a, 0x8a, 0x8a, 0x8a, 0x8a, 0x8a,
	0x8a, 0x8a, 0x8a, 0x8a, 0x8a, 0x8a, 0",0.0072059631347656,"[[12, 29900, 29916, 29947, 29874, 29892, 29871, 29900, 29916, 29947, 29874, 29892, 29871, 29900, 29916, 29947, 29874, 29892, 29871, 29900, 29916, 29947, 29874, 29892, 29871, 29900, 29916, 29947, 29874, 29892, 29871, 29900, 29916, 29947, 29874, 29892, 29871, 29900, 29916, 29947, 29874, 29892, 29871, 29900, 29916, 29947, 29874, 29892, 29871, 29900, 29916, 29947, 29874, 29892, 29871, 29900, 29916, 29947, 29874, 29892, 29871, 29900, 29916, 29947, 29874, 29892, 29871, 29900, 29916, 29947, 29874, 29892, 13, 12, 29900, 29916, 29947, 29874, 29892, 29871, 29900, 29916, 29947, 29874, 29892, 29871, 29900, 29916, 29947, 29874, 29892, 29871, 29900, 29916, 29947, 29874, 29892, 29871, 29900, 29916, 29947, 29874, 29892, 29871, 29900, 29916, 29947, 29874, 29892, 29871, 29900]]","[-0.0007064230740070343, -8.701899787411094e-05, -2.4437606043647975e-05, -0.00011729506513802335, -0.5010837316513062, -0.00032145579461939633, -0.00020096666412428021, -1.6689160474925302e-05, -6.079655122448457e-06, -1.9311717551317997e-05, -0.0018898261478170753, -0.00035375059815123677, -5.173549288883805e-05, -3.6954811548639555e-06, -4.291525328881107e-06, -1.2993727978027891e-05, -0.0004772001120727509, -0.00020358874462544918, -9.42901024245657e-05, -2.861018856492592e-06, -4.0531076592742465e-06, -1.4781842764932662e-05, -0.0005106813623569906, -0.0001784403866622597, -8.463501580990851e-05, -2.9802276912960224e-06, -4.291525328881107e-06, -1.0132738680113107e-05, -0.00025733973598107696, -0.00011407678539399058, -0.00013195598148740828, -1.9073468138230965e-06, -4.529942543740617e-06, -6.6756979322235566e-06, -0.000196556793525815, -0.00015186110977083445, -0.0001532914029667154, -2.145764938177308e-06, -5.245195097813848e-06, -7.986990567587782e-06, -0.0002203936892328784, -0.00017796363681554794, -0.00018130090029444546, -2.9802276912960224e-06, -4.529942543740617e-06, -8.4638240878121e-06, -0.00023183519078884274, -0.00019488819816615433, -0.00019107422849629074, -3.814689989667386e-06, -5.602820692729438e-06, -9.417489309271332e-06, -0.00023505308490712196, -0.00018869050836656243, -0.0001248043408850208, -3.3378546504536644e-06, -5.125986263010418e-06, -9.65590606938349e-06, -0.00022063204960431904, -0.0001879753835964948, -0.00015901254664640874, -3.2186455882765586e-06, -5.245195097813848e-06, -1.0013530300057027e-05, -0.00021908267808612436, -0.0002882065309677273, -0.0013441346818581223, -7.390948667307384e-06, -7.748573807475623e-06, -1.156323378381785e-05, -0.00024875884992070496, -0.0003259842633269727, -0.5097298622131348, -5.507317473529838e-05, -3.4570634852570947e-06, -4.291525328881107e-06, -5.125986263010418e-06, -0.00019643761334009469, -8.106198947643861e-06, -3.6954811548639555e-06, -5.960462772236497e-07, -2.145764938177308e-06, -2.9802276912960224e-06, -0.00013600854435935616, -1.3708974620385561e-05, -4.410734163684538e-06, -1.0728830375228426e-06, -1.6689286894688848e-06, -2.3841830625315197e-06, -0.00017855956684798002, -8.4638240878121e-06, -5.125986263010418e-06, -2.145764938177308e-06, -3.2186455882765586e-06, -2.622600959512056e-06, -0.00026008085114881396, -7.390948667307384e-06, -1.3947389561508317e-05, -1.0728830375228426e-06, -2.50339189733495e-06, -2.9802276912960224e-06, -0.00024625606602057815, -7.033323527139146e-06, -1.7165990357170813e-05, -7.152555099310121e-07, -2.145764938177308e-06, -2.861018856492592e-06, -0.00022301571152638644, -1.1801649634435307e-05, -2.586808113846928e-05, -5.960462772236497e-07]",13.85777187347412,True,1.0,-1.0235557074537383,-0.009221222589673318,111.0,-1.0221440463099043,-0.013812757382566274,74.0,0.006713493279447161,0,25,38,25,0.6578947368421053,-0.5216889673209335,-1.0782470656188035,False,72,0.6486486486486487,0.0,1.0,0.0,1.0006566219351263
~/anvil/data/cve-targets/libxml2_repo_xmlstring.c,412,401,421,size = xmlStrlen(cur);,size = xmlStrlen(cur);,   size = xmlStrlen(cur);,0.0290069580078125,"[[1678, 2159, 353, 4903, 5015, 2435, 29898, 2764, 416, 32010, 2]]","[-0.05145786702632904, -0.1258630007505417, -0.0011325619416311383, -0.08531259000301361, -0.0038801159244030714, -0.0026491330936551094, -0.0028203255496919155, -0.0015132891712710261, -0.008850985206663609, -0.26435771584510803, -1.1920928244535389e-07]",10.087728500366213,True,0.0,-0.5478377037215907,-0.0498034276110537,11.0,-0.2834798686672002,-0.03149776318524447,9.0,0.0018834003778362097,1,12,12,12,1.0,-0.9209212043794012,-1.019094460556802,False,8,0.7272727272727273,0.0,1.0,0.0,1.0550851645658101
~/anvil/data/cve-targets/lua_repo_ldebug.c,355,329,359,"if (strchr(what, 'L'))","if (strchr(what, 'L'))"," if (strchr(what, 'L'))",0.06976318359375,"[[29871, 565, 313, 710, 22495, 29898, 5816, 29892, 525, 29931, 8785, 32010, 2]]","[-0.005607232917100191, -0.0425785668194294, -0.45856720209121704, -0.06314956396818161, -8.177422569133341e-05, -8.821448318485636e-06, -2.47952248173533e-05, -4.8397800128441304e-05, -0.0017579830018803477, -0.10726044327020645, -0.08641447871923447, -0.6779333353042603, -4.768370445162873e-07]",13.71442413330078,True,0.0,-1.44343307162751,-0.11103331320211615,13.0,-0.7654992594862051,-0.06959084177147319,11.0,0.016529068080227513,0,19,19,19,1.0,-1.0024765014747594,-1.0743898742376403,False,10,0.7692307692307693,0.0,1.0,0.0,0.9559806503524024
~/anvil/data/cve-targets/php_repo_ext_phar_util.c,1391,1255,1478,PHP_SHA256_CTX context;,PHP_SHA256_CTX context;,			PHP_SHA256_CTX context;,0.0125808715820312,"[[12, 12, 12, 17130, 29918, 23498, 29906, 29945, 29953, 29918, 1783, 29990, 3030, 29936, 32010, 2]]","[-0.000774917658418417, -9.059865078597795e-06, -4.4225667807040736e-05, -0.001312467036768794, -4.470248313737102e-05, -2.2291887944447808e-05, -0.0013043713988736272, -0.00011801023356383666, -2.3841830625315197e-06, -0.0005040090763941407, -6.079655122448457e-06, -1.0728830375228426e-06, -0.13616466522216797, -0.0008118432597257197, -0.004808884579688311, -8.344646857949556e-07]",17.990976333618164,True,0.0,-0.14592981955547657,-0.009120613722217286,16.0,-0.14112010051110246,-0.010080007179364461,14.0,0.0012230914641912904,1,5,5,5,1.0,-1.24810145054127,-1.1956222326143402,False,11,0.6875,0.0,1.0,0.0,0.38046340352359387
~/anvil/data/cve-targets/libxml2_repo_HTMLparser.c,2461,2441,2471,in++;,in++;,"	    in++;
	if ((*",0.0037384033203125,"[[12, 1678, 297, 9107, 13, 12, 361, 5135, 29930]]","[-0.002419046824797988, -0.022341229021549225, -0.0066234576515853405, -0.0008542464347556233, -0.030899500474333763, -0.06614828109741211, -0.9228177070617676, -0.25712594389915466, -0.06997168809175491]",9.651747703552246,True,1.0,-1.3792011005571112,-0.1532445667285679,9.0,-0.12928576150443405,-0.021547626917405676,6.0,0.0005156925161738138,1,6,10,6,0.6,-0.17349489735654852,-1.0302628554351285,False,2,0.2222222222222222,0.0,1.0,0.0,0.9451630837698232
~/anvil/data/cve-targets/libpng_repo_pngrtran.c,3987,3832,4027,else if (row_info->bit_depth == 16),else if (row_info->bit_depth == 16),     else if (row_info->bit_depth == 16),0.0043106079101562,"[[418, 1683, 565, 313, 798, 29918, 3888, 976, 2966, 29918, 19488, 1275, 29871, 29896, 29953, 29897, 32010, 2]]","[-0.0031621474772691727, -0.003776681376621127, -0.05660202354192734, -0.001157209975644946, -0.00028153270250186324, -3.814689989667386e-06, -9.894321920000948e-06, -1.8358061424805783e-05, -2.8967437174287625e-05, -5.960462772236497e-07, -2.622600959512056e-06, -0.00108159682713449, -0.00035089056473225355, -0.00010609064338495955, -7.450303382938728e-05, -0.0012382942950353026, -0.339703768491745, -3.576278118089249e-07]",12.11327075958252,True,0.0,-0.40759934971538314,-0.022644408317521285,18.0,-0.06789522359582634,-0.004243451474739146,16.0,0.00018401277045065903,0,16,16,16,1.0,-1.0158258992277465,-1.0322326805194832,False,15,0.8333333333333334,0.0,1.0,0.0,1.052286732463568
~/anvil/data/cve-targets/lua_repo_ldebug.c,113,106,121,if (isLua(L->ci)),if (isLua(L->ci)), if (isLua(L->ci)),0.142822265625,"[[29871, 565, 313, 275, 29931, 3357, 29898, 29931, 976, 455, 876, 32010, 2]]","[-0.0032709925435483456, -0.7679306268692017, -0.01439108420163393, -0.3894074261188507, -0.14419083297252655, -0.04136654734611511, -0.0003936707798857242, -0.08701195567846298, -0.06322633475065231, -0.0051918914541602135, -0.051055364310741425, -0.5695177912712097, -2.3841855067985307e-07]",9.311493873596191,True,0.0,-2.1369547567155394,-0.16438113513196456,13.0,-1.567436727025779,-0.14249424791143445,11.0,0.05044793405988654,1,17,17,17,1.0,-1.002301971612001,-1.0390640072465036,False,10,0.7692307692307693,0.0,1.0,0.0,1.064119282630427
~/anvil/data/cve-targets/libtiff_repo_libtiff_tif_predict.c,364,356,388,uint8_t *tmp;,uint8_t *tmp;,"	uint8_t *tmp;
",0.041290283203125,"[[12, 13470, 29947, 29918, 29873, 334, 7050, 29936, 13, 32010, 2]]","[-0.2612685561180115, -0.03746228292584419, -0.0027435303200036287, -0.0001971527235582471, -0.00017951308109331876, -0.1826254427433014, -0.024298131465911865, -0.041112251579761505, -0.5172652006149292, -0.5004960894584656, -2.3841855067985307e-07]",9.33919620513916,True,1.0,-1.567648389449431,-0.14251348994994828,11.0,-1.0671520615724148,-0.11857245128582387,9.0,0.027370377755831826,1,7,7,7,1.0,-0.34822830054843884,-1.0383446439851733,False,7,0.6363636363636364,0.0,1.0,0.0,0.9357512132242232
~/anvil/data/cve-targets/lua_repo_ldebug.c,780,750,794,"changedline(p, pcRel(L->oldpc, p), npci)) {",(npci == 1 && p->lineinfo[0] == 0xFFFF))  /* end of function? */,"       (npci == 1 && p->lineinfo[0] == 0xFFFF))  /* end of function? */
      return",1.01953125,"[[4706, 313, 9302, 455, 1275, 29871, 29896, 2607, 282, 976, 1220, 3888, 29961, 29900, 29962, 1275, 29871, 29900, 29916, 22098, 876, 29871, 4949, 1095, 310, 740, 29973, 3776, 13, 418, 736]]","[-0.040241342037916183, -0.8476425409317017, -1.1460720300674438, -0.0001793938863556832, -0.9663037061691284, -0.2433910220861435, -0.005855075083673, -0.0020550815388560295, -0.27651166915893555, -0.0018488947534933686, -0.7382835149765015, -0.001783329644240439, -0.040172867476940155, -0.0342685841023922, -0.02460070699453354, -0.025679271668195724, -0.11067510396242142, -0.00515738083049655, -0.3502168357372284, -1.0736355781555176, -0.21570812165737152, -0.8618525862693787, -0.0016169581795111299, -1.4031273126602173, -0.09151333570480347, -0.9301891326904297, -0.39238283038139343, -0.002208653138950467, -0.26208341121673584, -0.05949292331933975, -0.3121064305305481]",5.276363849639893,False,1.0,-10.466855625010794,-0.33764050403260626,31.0,-10.154749194480246,-0.3384916398160082,30.0,0.1786811395513886,1,23,25,24,0.92,-3.011983547227873,-1.1493522990411327,True,19,0.6129032258064516,53.0,0.26168224299065423,23.0,1.9102985502990353
~/anvil/data/cve-targets/libtiff_repo_libtiff_tif_ojpeg.c,735,730,747,(void)s;,(void) s;,"	(void) s;
	if (sp->",0.78564453125,"[[12, 29898, 5405, 29897, 269, 29936, 13, 12, 361, 313, 1028, 976]]","[-0.5445109605789185, -1.276097297668457, -0.0007798014557920396, -0.0002631794777698815, -0.1509370505809784, -0.0059415861032903194, -0.5557604432106018, -0.6712527275085449, -1.0083353519439697, -0.24284937977790833, -0.6598588824272156, -0.3019469380378723]",5.975165367126465,False,1.0,-5.418533598771319,-0.45154446656427655,12.0,-3.205543046584353,-0.4006928808230441,8.0,0.17784326110396428,1,9,13,9,0.6923076923076923,-1.9607149736133198,-1.1294474462879545,True,5,0.4166666666666667,1.0,0.9411764705882353,0.0,1.7784985632326031
~/anvil/data/cve-targets/openssl_repo_ssl_statem_extensions_srvr.c,627,573,758,EVP_MD_CTX_free(hctx);,EVP_MD_CTX_free(hctx);,   EVP_MD_CTX_free(hctx);,0.039794921875,"[[1678, 382, 18510, 29918, 5773, 29918, 1783, 29990, 29918, 9021, 29898, 29882, 13073, 416, 32010, 2]]","[-0.018980544060468674, -0.1702212542295456, -3.182837463100441e-05, -1.811964830267243e-05, -0.2905014157295227, -1.2397689715726301e-05, -7.4741430580616e-05, -1.311301275563892e-06, -3.909988299710676e-05, -0.056404754519462585, -5.602679812000133e-05, -0.00015829740732442588, -6.437280717364047e-06, -1.3351351299206726e-05, -0.009851880371570587, -4.768370445162873e-07]",15.575400352478027,True,0.0,-0.5463719369125783,-0.03414824605703615,16.0,-0.5365195797039632,-0.03832282712171166,14.0,0.006881942517557177,0,9,9,9,1.0,-1.0384129998711482,-1.1255562378264432,False,13,0.8125,0.0,1.0,0.0,0.6656054752601646
~/anvil/data/cve-targets/lua_repo_lstate.h,162,10,312,} transferinfo;,ptrdiff_t transferinfo;,     ptrdiff_t transferinfo; ,0.013763427734375,"[[418, 23246, 12765, 29918, 29873, 6782, 3888, 29936, 29871]]","[-0.1366550624370575, -1.2868685722351074, -0.0007188120507635176, -2.4676019165781327e-05, -4.0531076592742465e-06, -0.17113395035266876, -0.007767591159790754, -0.01694217324256897, -0.17063705623149872]",8.587947845458984,False,0.0,-1.7907519468362807,-0.19897243853736452,9.0,-1.7907519468362807,-0.19897243853736452,9.0,0.15301630784043535,0,5,5,5,1.0,-0.06917253382201677,-1.058030293249974,True,4,0.4444444444444444,9.0,0.736842105263158,4.0,1.842324437595222
~/anvil/data/cve-targets/libsndfile_repo_src_ulaw.c,808,656,958,"i2ulaw_array (const int *ptr, int count, unsigned char *buffer)","i2ulaw_array (const int *ptr, int count, unsigned char *buffer)","i2ulaw_array (const int *ptr, int count, unsigned char *buffer)
{	for (int i = 0 ;",0.0012807846069335,"[[29875, 29906, 352, 1450, 29918, 2378, 313, 3075, 938, 334, 7414, 29892, 938, 2302, 29892, 12780, 1373, 334, 9040, 29897, 13, 29912, 12, 1454, 313, 524, 474, 353, 29871, 29900, 2056]]","[-0.01372507307678461, -9.298280929215252e-06, -0.00019536493346095085, -2.0265558760002023e-06, -0.0002431573811918497, -3.3378044463461265e-05, -0.00029762129997834563, -0.00456897122785449, -0.0006023023161105812, -0.00048673225683160126, -0.0012522244360297918, -5.6622808187967166e-05, -0.00012492353562265635, -0.00012778419477399439, -5.602679812000133e-05, -0.00046266341814771295, -1.3351351299206726e-05, -0.00013076403411105275, -0.0003364712174516171, -0.0029341999907046556, -0.20166495442390442, -0.0006528153317049146, -0.010172544978559017, -0.01374529767781496, -3.564294092939235e-05, -6.949660019017756e-05, -0.00013255194062367082, -7.545663538621739e-05, -2.8967437174287625e-05, -5.364403477869928e-06, -0.0001699779968475923]",11.217658042907717,True,1.0,-0.2524120275245423,-0.008142323468533622,31.0,-0.22732391158183418,-0.010824948170563533,21.0,0.0018299325993686032,0,25,35,25,0.7142857142857143,-0.11831785120379233,-1.0093774850032744,False,20,0.6451612903225806,0.0,1.0,0.0,1.230733712103856
